review_id,label,rule_tone,tone_pred,sentiment_pred,corrected_rule_tone,corrected_hybrid_tone,corrected_sentiment,review_status,review_priority,ontology_path,ontology_alignment,greenwashing_index,review_notes,text_for_review
a28_899ebd14bdee,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_6,Unknown,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0382202044129371,0.0,,
a28_34463a6d0579,Indonet-Annual-Report-2022_pdf/batch_3/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0016477378085255,0.0,,
a28_7fc985a88eb0,Indonet-Annual-Report-2022_pdf/batch_4/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.0118956612423062,0.0,,
a28_19f6dee995a7,Indonet-Annual-Report-2022_pdf/batch_4/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0541262328624725,0.0,,
a28_c74c99e9a7a1,Indonet-Annual-Report-2022_pdf/batch_4/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.013178426772356,0.0,,
a28_6dccef51b0ba,Indonet-Annual-Report-2022_pdf/batch_4/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.030524656176567,0.0,,
a28_51e0f81e7dff,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_3,Unknown,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0393369421362876,0.0,,
a28_f58507f41a68,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_5,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0270501915365457,0.0,,
a28_c2c104dc1c92,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0089164450764656,0.0,,
a28_e42b3b3e957b,Endava We Care Sustainability Report 2024_pdf/batch_4/rec_1,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0500868484377861,0.0,,
a28_66a66d2a7a50,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_9,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0405477955937385,0.0,,
a28_c0dbcefc0a00,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_10,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0163017902523279,0.0,,
a28_8d1fc060c5ba,Endava We Care Sustainability Report 2024_pdf/batch_1/rec_11,Commitment,Commitment,Neutral,,,,needs_review,high,Social → Partnership; General → Misc,0.0232811570167541,0.0,,
a28_30441fd4ff17,Indonet-Annual-Report-2022_pdf/batch_1/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.0300928503274917,0.0,,
a28_c3b914851615,Indonet-Annual-Report-2022_pdf/batch_1/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.0445115081965923,0.0,,
a28_50bb706848a4,danamon_2024_pdf/batch_1/rec_43,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0156663246452808,0.0,,
a28_2005aaa8ede5,danamon_2024_pdf/batch_1/rec_47,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0203890390694141,0.0,,
a28_8cc125fbb509,danamon_2024_pdf/batch_1/rec_70,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0025263093411922,0.0,,
a28_b7f839716b07,danamon_2024_pdf/batch_1/rec_72,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.018324077129364,0.0,,
a28_bf79fc9b8737,danamon_2024_pdf/batch_1/rec_80,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0453180633485317,0.0,,
a28_eeea9feb051d,danamon_2024_pdf/batch_1/rec_152,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0070882830768823,0.0,,
a28_e98ef65a1224,danamon_2024_pdf/batch_1/rec_154,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0537023320794105,0.0,,
a28_0dd1e862d262,danamon_2024_pdf/batch_1/rec_163,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0351803451776504,0.0,,
a28_38f4a67b1d22,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_4/rec_6,Outcome,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.014523223042488,0.0,,
a28_a3b6aa6917ab,20250526113828-2025-05-26ptba_laporan_berkelanjutan113825_pdf/batch_4/rec_6,Outcome,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0304081067442893,0.0,,
a28_f82adaf27c2a,BEST-SR_2024_pdf/batch_9/rec_11,Action,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0114224851131439,0.0,,
a28_5ae0222d6f85,icr-sustainability-23-24_pdf/batch_8/rec_12,Commitment,Commitment,Neutral,,,,needs_review,high,Environmental → Emission Reduction,0.0007676002569496,0.0,,
a28_e93171c7c2b0,vktr_ar_sr_2024_pdf/batch_21/rec_3,Action,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0145549420267343,0.0,,
a28_9de877517356,BEST-SR_2024_pdf/batch_11/rec_10,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,0.0508791878819465,0.0,,
a28_7a30a668cd3c,BEST-SR_2024_pdf/batch_11/rec_21,Commitment,Commitment,Neutral,,,,needs_review,high,General → Misc,-0.0143524631857872,0.0,,
a28_a3e264848582,Indonet-Annual-Report-2022_pdf/batch_6/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0057167680934071,0.0,,
a28_b64ebb9b779c,Indonet-Annual-Report-2022_pdf/batch_7/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.002940259873867,0.0,,
a28_4cf02ce97e62,Indonet-Annual-Report-2022_pdf/batch_8/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0604788064956665,0.0,,
a28_bc7af9324a82,Indonet-Annual-Report-2022_pdf/batch_9/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.040458682924509,0.0,,
a28_d29fc8280a93,Indonet-Annual-Report-2022_pdf/batch_10/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0235563162714242,0.0,,
a28_56994698d3ca,Indonet-Annual-Report-2022_pdf/batch_11/rec_2,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0050205709412693,0.0,,
a28_6f2ac1272a1e,Indonet-Annual-Report-2022_pdf/batch_12/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.0533852130174636,0.0,,
a28_bcc2dcfe60c7,Indonet-Annual-Report-2022_pdf/batch_14/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.0493479743599891,0.0,,
a28_398fce92e09a,Indonet-Annual-Report-2022_pdf/batch_15/rec_2,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0282309837639331,0.0,,
a28_c27464c51afb,Indonet-Annual-Report-2022_pdf/batch_16/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.0647369772195816,0.0,,
a28_76339345acc5,Indonet-Annual-Report-2022_pdf/batch_17/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,0.0094111263751983,0.0,,
a28_6c852138965b,Indonet-Annual-Report-2022_pdf/batch_18/rec_1,Outcome,Commitment,Neutral,,,,needs_review,high,Environmental → Energy Efficiency; General → Misc,-0.0366196222603321,0.0,,
