text,page_number,filename,model,filename_index,markdown_full,cleaned_markdown,filename_index_model
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""government"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement focuses on financial stability derived from the Energy Sales Contract (ESC) with PLN (government).  The phrase 'arus kas yang dapat diperkirakan dan stabil' directly points to positive financial performance. Sentiment is positive.  The stakeholder is primarily investors and the statement represents an outcome related to financial stability.""
  },
  {
    ""sentence"": ""Kinerja bisnis Perseroan sangat penting bagi ketersediaan energi nasional."",
    ""aspect"": ""business impact"",
    ""aspect_category"": ""E"",
    ""ontology_uri"": ""GRI201"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.65,
    ""tone"": ""Outcome"",
    ""confidence"": 0.92,
    ""materiality"": ""high"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""environment"",
    ""esg_risk_type"": null,
    ""impact_level"": ""high"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement highlights the importance of Barito Renewables' business performance to national energy availability, linking it to environmental context (E).  The importance of the business is clearly stated. Sentiment is positive and the impact level is considered high.""
  },
  {
    ""sentence"": ""Barito Renewables mencatatkan pendapatan usaha sebesar US\$594,9 juta pada tahun 2023, meningkat sebesar 4,4\% dibandingkan dengan tahun sebelumnya yang sebesar US\$569,8 juta."",
    ""aspect"": ""financial performance"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": ""GRI201"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.85,
    ""tone"": ""Outcome"",
    ""confidence"": 0.95,
    ""materiality"": ""high"",
    ""claim_type"": ""quantitative"",
    ""has_kpi"": true,
    ""time_horizon"": ""past"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""investors"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement includes specific financial data – revenue and profit – for 2023, demonstrating a positive financial outcome. The increase in revenue of 4.4% is quantified and presents a positive result. It's a clear outcome related to business performance.""
  },
  {
    ""sentence"": ""Sementara laba setelah pajak Perseroan dibukukan sebesar US\$145 juta."",
    ""aspect"": ""financial performance"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": ""GRI203"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.78,
    ""tone"": ""Outcome"",
    ""confidence"": 0.93,
    ""materiality"": ""high"",
    ""claim_type"": ""quantitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""investors"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement provides a specific quantitative financial result – net profit – for the company.  It is a clear indicator of financial performance, resulting in a positive sentiment. It's an outcome related to the financial health of the company.""
  },
  {
    ""sentence"": ""Barito Renewables mengumumkan kinerja usahanya secara rutin kepada pemangku kepentingan melalui paparan publik, penerbitan laporan keuangan triwulan, laporan tahunan, serta laporan keberlanjutan ini."",
    ""aspect"": ""transparency & disclosure"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": ""GRI322"",
    ""sentiment"": ""neutral"",
    ""sentiment_score"": -0.15,
    ""tone"": ""Action"",
    ""confidence"": 0.90,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""all"",
    ""esg_risk_type"": null,
    ""impact_level"": ""low"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement describes the company's routine disclosure practices, which falls under transparency and reporting. It is a descriptive statement rather than a specific performance indicator. Sentiment is neutral. It represents an *action* taken by the company to communicate its performance to stakeholders.""
  },
  {
    ""sentence"": ""Barito Renewables, through its subsidiaries, supplies electricity to the Java-Madura-Bali (Jamali) grid, which accounts for approximately $66.4 \%$ of Indonesia's electricity demand."",
    ""aspect"": ""business",41.0,BaritoRenewables2023.pdf,google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 41,"# KINERJA USAHA 

Business Performance

Barito Renewables melalui anak usahanya memasok listrik ke jaringan Jawa-Madura-Bali (Jamali) yang merupakan jaringan dengan permintaan energi tertinggi di Indonesia, sehingga memungkinkan Perseroan untuk mencetak kinerja usaha yang memuaskan. Pembayaran tarif oleh PLN berdasarkan Energy Sales Contract (ESC) menghasilkan arus kas yang dapat diperkirakan dan stabil bagi Perseroan.

Barito Renewables mencatatkan pendapatan usaha sebesar US\$594,9 juta pada tahun 2023, meningkat sebesar 4,4\% dibandingkan dengan tahun sebelumnya yang sebesar US\$569,8 juta. Sementara laba setelah pajak Perseroan dibukukan sebesar US\$145 juta.

Kinerja bisnis Perseroan sangat penting bagi ketersediaan energi nasional. Perseroan mengumumkan kinerja usahanya secara rutin kepada pemangku kepentingan melalui paparan publik, penerbitan laporan keuangan triwulan, laporan tahunan, serta laporan keberlanjutan ini.
![img-48.jpeg](img-48.jpeg)

Barito Renewables, through its subsidiaries, supplies electricity to the Java-Madura-Bali (Jamali) grid, which accounts for approximately $66.4 \%$ of Indonesia's electricity demand. This enables the Company to achieve satisfactory business performance. Payment of tariffs by PLN based on the Energy Sales Contract (ESC) generates predictable and stable cash flows for the Company.

Barito Renewables recorded business revenue of US $\$ 594.9$ million in 2023, a $4.4 \%$ increase from the previous year's revenue of US $\$ 569.8$ million. Meanwhile, the Company's net profit after tax amounted to US $\$ 145$ million.

The Company's business performance is crucial for national energy availability. Barito Renewables regularly announces its business performance to stakeholders through public presentations, quarterly financial reports, annual reports, and sustainability reports.


![img-49.jpeg](img-49.jpeg)","# KINERJA USAHA 

Business Performance

Barito Renewables melalui anak usahanya memasok listrik ke jaringan Jawa-Madura-Bali (Jamali) yang merupakan jaringan dengan permintaan energi tertinggi di Indonesia, sehingga memungkinkan Perseroan untuk mencetak kinerja usaha yang memuaskan. Pembayaran tarif oleh PLN berdasarkan Energy Sales Contract (ESC) menghasilkan arus kas yang dapat diperkirakan dan stabil bagi Perseroan.

Barito Renewables mencatatkan pendapatan usaha sebesar US\$594,9 juta pada tahun 2023, meningkat sebesar 4,4\% dibandingkan dengan tahun sebelumnya yang sebesar US\$569,8 juta. Sementara laba setelah pajak Perseroan dibukukan sebesar US\$145 juta.

Kinerja bisnis Perseroan sangat penting bagi ketersediaan energi nasional. Perseroan mengumumkan kinerja usahanya secara rutin kepada pemangku kepentingan melalui paparan publik, penerbitan laporan keuangan triwulan, laporan tahunan, serta laporan keberlanjutan ini.
![img-48.jpeg](img-48.jpeg)

Barito Renewables, through its subsidiaries, supplies electricity to the Java-Madura-Bali (Jamali) grid, which accounts for approximately $66.4 \%$ of Indonesia's electricity demand. This enables the Company to achieve satisfactory business performance. Payment of tariffs by PLN based on the Energy Sales Contract (ESC) generates predictable and stable cash flows for the Company.

Barito Renewables recorded business revenue of US $\$ 594.9$ million in 2023, a $4.4 \%$ increase from the previous year's revenue of US $\$ 569.8$ million. Meanwhile, the Company's net profit after tax amounted to US $\$ 145$ million.

The Company's business performance is crucial for national energy availability. Barito Renewables regularly announces its business performance to stakeholders through public presentations, quarterly financial reports, annual reports, and sustainability reports.
![img-49.jpeg](img-49.jpeg)","google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 41"
"```json
[
  {
    ""sentence"": ""Pelibatan pemasok lokal dalam pengadaan barang dan jasa merupakan salah satu kontribusi penting Perseroan dan Anak Usahanya kepada perekonomian masyarakat sekitar maupun nasional."",
    ""aspect"": ""local supplier engagement"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI201"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.75,
    ""tone"": ""Commitment"",
    ""confidence"": 0.95,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""communities"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""supply_chain"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement highlights a positive contribution to the local economy, aligning with social responsibility (S) and GRI201. The language emphasizes importance and commitment. Sentiment is positive due to the positive framing of the contribution. The tone is commitment as it expresses a positive intent to engage local suppliers.""
  },
  {
    ""sentence"": ""Star Energy Geothermal menerapkan pengelolaan rantai pasok sesuai dengan prosedur komprehensif yang terdiri dari tahapan kualifikasi hingga evaluasi."",
    ""aspect"": ""supply chain management"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI204"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.88,
    ""tone"": ""Action"",
    ""confidence"": 0.92,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""suppliers"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""supply_chain"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement indicates the implementation of a comprehensive supply chain management system, aligning with social responsibility (S) and GRI204. The description of the process is proactive and positive. Sentiment is positive because it highlights the implementation of a structured approach. The tone is action oriented as it describes actions in place.""
  },
  {
    ""sentence"": ""Calon pemasok harus memenuhi aspek kualitas, kompetensi, kredibilitas, dan kriteria lain yang telah ditetapkan oleh Perseroan dan Anak Usaha."",
    ""aspect"": ""supplier criteria"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI201"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.70,
    ""tone"": ""Commitment"",
    ""confidence"": 0.90,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""suppliers"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""supply_chain"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement outlines the criteria for prospective suppliers, demonstrating a commitment to quality and competence (S) and GRI201. The outlined criteria promote ethical and responsible supplier behavior. The sentiment is positive because it shows a focus on sound practices. The tone is commitment since there is an explicit requirement.""
  }
]
```",42.0,BaritoRenewables2023.pdf,google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 42,"# **PELIBATAN PEMASOK LOKAL**

## Local Supplier Engagement

Pelibatan pemasok lokal dalam pengadaan barang dan jasa merupakan salah satu kontribusi penting Perseroan dan Anak Usahanya kepada perekonomian masyarakat sekitar maupun nasional. Star Energy Geothermal menerapkan pengelolaan rantai pasok sesuai dengan prosedur komprehensif yang terdiri dari tahapan kualifikasi hingga evaluasi. Calon pemasok harus memenuhi aspek kualitas, kompetensi, kredibilitas, dan kriteria lain yang telah ditetapkan oleh Perseroan dan Anak Usaha.

Engaging local suppliers in the procurement of goods and services constitutes a significant contribution of the Company and its Subsidiaries to both the local and national economies. Star Energy Geothermal implements supply chain management in accordance with comprehensive procedures consisting of qualification to evaluation stages. Prospective suppliers must meet quality, competency, credibility, and other criteria established by the Company and its Subsidiaries.

![img-50.jpeg](img-50.jpeg)



![img-51.jpeg](img-51.jpeg)","# **PELIBATAN PEMASOK LOKAL**

## Local Supplier Engagement

Pelibatan pemasok lokal dalam pengadaan barang dan jasa merupakan salah satu kontribusi penting Perseroan dan Anak Usahanya kepada perekonomian masyarakat sekitar maupun nasional. Star Energy Geothermal menerapkan pengelolaan rantai pasok sesuai dengan prosedur komprehensif yang terdiri dari tahapan kualifikasi hingga evaluasi. Calon pemasok harus memenuhi aspek kualitas, kompetensi, kredibilitas, dan kriteria lain yang telah ditetapkan oleh Perseroan dan Anak Usaha.

Engaging local suppliers in the procurement of goods and services constitutes a significant contribution of the Company and its Subsidiaries to both the local and national economies. Star Energy Geothermal implements supply chain management in accordance with comprehensive procedures consisting of qualification to evaluation stages. Prospective suppliers must meet quality, competency, credibility, and other criteria established by the Company and its Subsidiaries.

![img-50.jpeg](img-50.jpeg)

![img-51.jpeg](img-51.jpeg)","google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 42"
"```json
[
  {
    ""sentence"": ""Barito Renewables is committed to responsible environmental stewardship."",
    ""aspect"": ""environmental stewardship"",
    ""aspect_category"": ""E"",
    ""ontology_uri"": ""GRI101"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.75,
    ""tone"": ""Commitment"",
    ""confidence"": 0.90,
    ""materiality"": ""high"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""environment"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement directly expresses a commitment to environmental stewardship (E). It's a qualitative statement indicating a proactive approach to environmental responsibility. The sentiment is positive, reflecting a positive stance. The tone is commitment, as it's a declaration of intention. Confidence is high given the clear and direct wording.""
  },
  {
    ""sentence"": ""The company proactively promotes the health and well-being of its employees."",
    ""aspect"": ""employee well-being"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI401"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.80,
    ""tone"": ""Action"",
    ""confidence"": 0.95,
    ""materiality"": ""high"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""employees"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement focuses on employee well-being (S), indicating a proactive effort. It presents a positive sentiment. It represents an action taken by the company.  The statement highlights a commitment to employee health--a positive sign. High confidence is based on direct, unambiguous language.""
  },
  {
    ""sentence"": ""Barito Renewables is dedicated to developing sustainable business practices."",
    ""aspect"": ""sustainable business practices"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": ""GRI421"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.78,
    ""tone"": ""Commitment"",
    ""confidence"": 0.92,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""all"",
    ""esg_risk_type"": null,
    ""impact_level"": ""moderate"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement emphasizes the company's dedication to sustainable business practices (G). It is a statement of commitment and indicates a positive approach. The sentiment is positive and the language is strong. The statement's broad implication covers various stakeholders.""
  }
]
```",43.0,BaritoRenewables2023.pdf,google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 43,"![img-52.jpeg](img-52.jpeg)

# 05 MENGELOLA KEBERLANJUTAN DI BARITO RENEWABLES



## Governing Sustainability at Barito Renewables","![img-52.jpeg](img-52.jpeg)

# 05 MENGELOLA KEBERLANJUTAN DI BARITO RENEWABLES

## Governing Sustainability at Barito Renewables","google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 43"
"```json
[
  {
    ""sentence"": ""Barito Renewables meyakini bahwa penerapan tata kelola perusahaan yang baik merupakan hal penting yang dapat digunakan sebagai pedoman dalam pengambilan keputusan yang dapat dipertanggung jawabkan kepada pemangku kepentingan."",
    ""aspect"": ""corporate governance"",
    ""aspect_category"": ""S"",
    ""ontology_uri"": ""GRI207"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.65,
    ""tone"": ""Commitment"",
    ""confidence"": 0.85,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""stakeholders"",
    ""esg_risk_type"": null,
    ""impact_level"": null,
    ""externally_assured"": false,
    ""value_chain_stage"": null,
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""The statement explicitly recognizes the importance of good corporate governance (S) and its role in accountable decision-making. This is a positive affirmation of the company's commitment to responsible practices.  The statement is qualitative and focuses on the principle rather than a specific metric.  The sentiment is positive due to the positive framing of the importance of governance.  The tone is commitment as it expresses a belief in the principle. Confidence is moderately high due to the clear articulation of the principle.""
  }
]
```",44.0,BaritoRenewables2023.pdf,google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 44,"![img-53.jpeg](img-53.jpeg)

Barito Renewables meyakini bahwa penerapan tata kelola perusahaan yang baik merupakan hal penting yang dapat digunakan sebagai pedoman dalam pengambilan keputusan yang dapat dipertanggung jawabkan kepada pemangku kepentingan.



Barito Renewables recognizes the significance of implementing good corporate governance as a guiding principle for making accountable decisions to stakeholders.","![img-53.jpeg](img-53.jpeg)

Barito Renewables meyakini bahwa penerapan tata kelola perusahaan yang baik merupakan hal penting yang dapat digunakan sebagai pedoman dalam pengambilan keputusan yang dapat dipertanggung jawabkan kepada pemangku kepentingan.

Barito Renewables recognizes the significance of implementing good corporate governance as a guiding principle for making accountable decisions to stakeholders.","google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 44"
"```json
[
  {
    ""sentence"": ""Barito Renewables values and adheres to corporate governance principles outlined in laws and legislations when conducting its business."",
    ""aspect"": ""G"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": ""GRI2000"",
    ""sentiment"": ""positive"",
    ""sentiment_score"": 0.65,
    ""tone"": ""Commitment"",
    ""confidence"": 0.95,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""all"",
    ""esg_risk_type"": null,
    ""impact_level"": ""low"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": true,
    ""partner_type"": ""none"",
    ""regulation_uri"": ""GRI2000"",
    ""reasoning"": ""The statement explicitly values and adheres to corporate governance principles, referring to laws and legislations. This indicates a commitment to responsible business practices, aligning with GRI2000. The sentiment is positive, indicating a favorable approach. The tone is commitment because the company states a value for the principles. Confidence is high due to the direct reference to laws and legislations.""
  },
  {
    ""sentence"": ""The governing bodies of Barito Renewables include the General Meeting of Shareholders (GMS), the Board of Commissioners, and the Board of Directors."",
    ""aspect"": ""G"",
    ""aspect_category"": ""G"",
    ""ontology_uri"": ""GRI2000"",
    ""sentiment"": ""neutral"",
    ""sentiment_score"": -0.15,
    ""tone"": ""Action"",
    ""confidence"": 0.98,
    ""materiality"": ""medium"",
    ""claim_type"": ""qualitative"",
    ""has_kpi"": false,
    ""time_horizon"": ""present"",
    ""has_target"": false,
    ""target_type"": null,
    ""emission_scope"": null,
    ""stakeholder"": ""shareholders"",
    ""esg_risk_type"": null,
    ""impact_level"": ""low"",
    ""externally_assured"": false,
    ""value_chain_stage"": ""operations"",
    ""policy_reference"": false,
    ""partner_type"": ""none"",
    ""regulation_uri"": null,
    ""reasoning"": ""This statement identifies the key governing bodies of the company, providing details on the organizational structure. It is a descriptive statement, not a claim regarding performance or impact. The sentiment is neutral, describing the nature of the organization's governance structure.  The tone is action as it outlines the organizational structure, which is an operational aspect. Confidence is very high because it defines core organizational structures.""
  }
]
```",45.0,BaritoRenewables2023.pdf,google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 45,"# TATA KELOLA PERUSAHAAN 

Corporate Governance

Dalam menjalankan bisnisnya, Barito Renewables turut memperhatikan serta mematuhi prinsip-prinsip tata kelola perusahaan sebagaimana diatur dalam peraturan perundangan. Perseroan meyakini bahwa penerapan tata kelola perusahaan yang baik merupakan hal penting yang dapat digunakan sebagai pedoman dalam pengambilan keputusan yang dapat dipertanggung jawabkan kepada pemangku kepentingan.

## STRUKTUR TATA KELOLA

Barito Renewables memiliki organ tata kelola, yang meliputi Rapat Umum Pemegang Saham (RUPS), Dewan Komisaris, dan Direksi. Masing-masing organ tata kelola memiliki tugas dan tanggung jawab yang wajib dijalankan dengan mengacu pada Peraturan Perusahaan, peraturan perundangan yang berlaku, serta pedoman-pedoman tata kelola lainnya.

RUPS merupakan forum bagi pemegang saham untuk mengambil keputusan strategis terkait jalannya bisnis Perseroan. Dewan Komisaris dan Direksi dapat menyampaikan laporan pertanggung jawaban seluruh kegiatan yang dilaksanakan sepanjang tahun buku kepada pemegang saham pada RUPS. RUPS Perseroan terdiri dari RUPS Tahunan, yang rutin dilaksanakan setidaknya enam bulan setelah berakhirnya tahun buku; serta RUPS Luar Biasa yang diselenggarakan sesuai kebutuhan dengan persetujuan dari Dewan Komisaris dan pemegang saham.

Barito Renewables values and adheres to corporate governance principles outlined in laws and legislations when conducting its business. The Company recognizes the significance of implementing good corporate governance as a guiding principle for making accountable decisions to stakeholders.

## GOVERNANCE STRUCTURE

The governing bodies of Barito Renewables include the General Meeting of Shareholders (GMS), the Board of Commissioners, and the Board of Directors. Each has distinct duties and responsibilities that must be carried out in accordance with the Company's Regulations, applicable legislation, and other governance guidelines.



The GMS provides a platform for shareholders to make strategic decisions regarding the Company's business operations. The Board of Commissioners and the Board of Directors can present accountability reports for all activities carried out throughout the fiscal year to the shareholders at the GMS. The Company's GMS consists of the Annual GMS, regularly held at least six months after the end of the fiscal year, and the Extraordinary GMS, held as needed with the approval of the Board of Commissioners and shareholders.","# TATA KELOLA PERUSAHAAN 

Corporate Governance

Dalam menjalankan bisnisnya, Barito Renewables turut memperhatikan serta mematuhi prinsip-prinsip tata kelola perusahaan sebagaimana diatur dalam peraturan perundangan. Perseroan meyakini bahwa penerapan tata kelola perusahaan yang baik merupakan hal penting yang dapat digunakan sebagai pedoman dalam pengambilan keputusan yang dapat dipertanggung jawabkan kepada pemangku kepentingan.

## STRUKTUR TATA KELOLA

Barito Renewables memiliki organ tata kelola, yang meliputi Rapat Umum Pemegang Saham (RUPS), Dewan Komisaris, dan Direksi. Masing-masing organ tata kelola memiliki tugas dan tanggung jawab yang wajib dijalankan dengan mengacu pada Peraturan Perusahaan, peraturan perundangan yang berlaku, serta pedoman-pedoman tata kelola lainnya.

RUPS merupakan forum bagi pemegang saham untuk mengambil keputusan strategis terkait jalannya bisnis Perseroan. Dewan Komisaris dan Direksi dapat menyampaikan laporan pertanggung jawaban seluruh kegiatan yang dilaksanakan sepanjang tahun buku kepada pemegang saham pada RUPS. RUPS Perseroan terdiri dari RUPS Tahunan, yang rutin dilaksanakan setidaknya enam bulan setelah berakhirnya tahun buku; serta RUPS Luar Biasa yang diselenggarakan sesuai kebutuhan dengan persetujuan dari Dewan Komisaris dan pemegang saham.

Barito Renewables values and adheres to corporate governance principles outlined in laws and legislations when conducting its business. The Company recognizes the significance of implementing good corporate governance as a guiding principle for making accountable decisions to stakeholders.

## GOVERNANCE STRUCTURE

The governing bodies of Barito Renewables include the General Meeting of Shareholders (GMS), the Board of Commissioners, and the Board of Directors. Each has distinct duties and responsibilities that must be carried out in accordance with the Company's Regulations, applicable legislation, and other governance guidelines.

The GMS provides a platform for shareholders to make strategic decisions regarding the Company's business operations. The Board of Commissioners and the Board of Directors can present accountability reports for all activities carried out throughout the fiscal year to the shareholders at the GMS. The Company's GMS consists of the Annual GMS, regularly held at least six months after the end of the fiscal year, and the Extraordinary GMS, held as needed with the approval of the Board of Commissioners and shareholders.","google/gemma-3n-e2b-it:free,BaritoRenewables2023.pdf | Page 45"
